text,label
"halo, siapapun kamu dan dimana pun kamu semangat terus ya. masih ada langit di atas langit, semoga apa yang kamu takutkan ga terjadi ya! dan semoga hal baik yang kamu ingin kan bisa tercapai. klo msh ngerasa bingung cerita kesiapa, maybe kamu bisa mulai cerita ke aku, be happy",joy
nder kece banget serius suka bgt keren mantap lopppeeee,love
"malu maluin anjrit sinyal begini, katanya doang kenceng, tae",anger
"iya kan? mana kadang ada yang out of context banget deh replynya. kalau si adi ini kayaknya agak ngegas orangnya, nggak kayak si audsun yang somewhat terkesan lebih chill? nah, tapi si audsun nih suka ngereply random banget dah. tapi eh jangan-jangan mereka berdua temanan..?",neutral
"banget hehe, apalagi kalau lg tidur trus kaget rasanya kaya pengen marah marah",anger
mau tidur tp takut kebablasan,fear
gue benci banget sama mantan,anger
"mulut berkata ""jalani saja dulu"" sementara hati ngedumel deg""an ""bisa skip ngga sih""",fear
loka open verif dijamin amanah trusted juga mastip 15 maret 2022 ramah kok pren tidak galak (.) jangan ragu langsung dm/wa di bionya ya! yg mau verif lainnya juga bisa fast respon : 2,neutral
"aku infp dan di aku relate. kalau ada hal yg ga terorganisir tuh emang panik sendiri, pikiran jadi ga tenang :')",fear
dia panas ada kali 2 hari sampe 39 deg2an bgt bun. ngeri step,fear
: harap-harap cemas..,fear
ngeri bgt ini org sebelah gue..,fear
sedih bangat kamu selalu di cuekin warga,sad
full sedih maszehh,sad
hp aku rusak sksk sedih,sad
"tapi gaji guru dan tu honorer masih jauh dari sejahtera, kerja harus penuh bagaimana? suruh pindah saja dari jabar?",neutral
semangat good luck,joy
weekend ruined. haih penat la bodoh jadi supporter mu ni,anger
"baikk banget, banyakk banget kebaikan yg dikasih mama ke gue ga akan muat tapi paling suka mama tuh selalu ngutamain anaknya dan selalu berusaha buat ngertiin anaknya contohnya kalau gue lagi bad mood pasti ditanya ""kamu kenapa dek, ada masalah?"" terharu rasanya pengen nangis",love
proyek dibalik kepanikan..atau panik dibalik keproyekan,fear
"tinggalin semua orang yg sekiranya toxic buat lu. lu gabole sedih woyy !!! ini uda jalan lu yg uda diatur sama allah,so ya lu harus memahami dan harus bisa mengerti terus jadi bisa mencintai. semua orang juga punya kelebihan-kekurangan masing2.",neutral
semangat mar..,joy
tau aja lu kan jadi malu gw wkwk,joy
"tolol banget gue, anjing. kok bisa kelepasan",anger
"aku pura-pura tidak tau saja kebohonganmu yang terhakiki, entahlah aku pura-pura bodoh saja nanti juga akan ketahuan sendiri biar waktu yang menunjukkannya",anger
what if abey ngebucinin karakter fiksi/anime/film yang dia suka banget terus mr perfectly fine jealous,love
"ya begitu lah hidup di cluster coronces, tiap hari panik selalu ada yg positif",fear
musim hujan kan biasa dr tahun ke tahun begitu?!,neutral
semangat kerkomnya ayra,joy
ohh yaa? enak dongg,joy
ga ngikutin sn tapi ikut sedih dengernya,sad
"selalu merasa gaenakan padahal sebenarnya udh gakuat.. merasa takut kalau orang lain tu engga puas dengan hasil kerja kita,, kenapa sii mikirin perasaan orang mulu heh",fear
balas dendam terbaik adalah menjadikan dirimu lebih baik. - ali bin abi thalib,neutral
gw benci sekolah,anger
"sebagai pembaca setia webtoonnya, aku gak suka banget sama dramanya, apalagi endingnya. jelek. puol. rating dariku 3/5, tapi tiap orang punya preferensi masing-masing yaa",love
"fh aku open nih no fee no target, kalau mau nanti dm saja",neutral
jika kamu melihat matahari saja tidak sanggup apalagi melihat sang pecipta,neutral
gatau lg gaada lg tempat buat lo curhat gada lg tempat buat lo cerita karna satusatunya tempat udah lo sia siain tolol,anger
gini aja gw suka banget anjr. hastag pelet taehyun,love
"wkwk sama nderr tapi aku santai aja sih soalnya ada jaehyun, tmn rl ku yg ngatain q galakun pun cowonya modelan .. ah sudahlah",neutral
hmm romannya ga enak nii,joy
"biasa nya begitu pang.. atau nunggu buln depan nya lagi buat bisa beli :"") agak miris dengan skincare yg agak mahal.. :(",sad
"degdegan banget hari ini ya ampun.. semoga lancar,,sinyal bisa kerjasama ya please.. tabletku jgn suka tiba2 no connection ya! salam sehat waras semuanya",fear
dah la paksa paksa pastu nak marah,anger
rommy dibui selama satu tahun dan denda rp100 jutaa ,neutral
astagfirullah gak jadi sedih baca tweet sendiri,neutral
anaknya jadiin model aja bund biar bisa balas dendam,anger
ora sedih yo.. kyk e we barang wingi upload nif.. wkwkwk,sad
taik kau goblok !! bangsat !!,anger
akwjajshwhw gw baru mo bilang emak eren doang normal.......... eh baru inget beliau ada di perut istri pertama,neutral
"seru tau prenjon zer kdng sedih kdng baper, seru kan",joy
iya pusing apalagi lucu2. bayangin aku udh jajan 2 leot belum ada jeda seminggu aak tp aku seneng tp sedih jg kenapa bs lemah sm leot lucu kawkakaw,joy
moodswing banget ga beb? suka galau klo disuruh milih ga? cepet bgt berubah pikiran ga? pacar gue ampe pusing klo nyuruh gue milih barang,neutral
"i suka kat you gila. and semua pasti tau pasal benda ni. tapi sekarang you pandang i pun tak. apa i boleh buat? kalau leveling lagi penting dari perasaan. you pergi la layan level you, i tetap dengan perasaan 'kasih sayang' yang allah beri ! perasaan bukan kita punya, allah punya",love
"baru saja diresmikan presiden jokowi waduk pidekso giriwoyo wonogiri menelan korban, seorang bocah tenggelam terperosok ke dalam bekas galian sedalam hampir 2 meter",neutral
"betul musik nya tradisional jadi kurang dilirik, belum denger aja gimana perfom koto mereka keren parah aaaa iya! suka banget sama chara develop kot",love
takut banget ada star syndrome,fear
luat biasa,neutral
"mau balik kampus nemuin kajur badan malah lemes gaenak badan jadi takut mau ke kampus lagi, moga aja ga kenapa"" aku",fear
kalau anaknya sama suka nyanyi sekarangg menyapaa di media gitu ga ya? soalnya nak w umur 6 taun apal banget dan sering nyanyiin tu jingle,love
"hey rindu jugaa, yeyy akhirnya dah sembuh bisa jadi bocah aktif lagi ya. ya biasalah kan elu tau gue suka jadi kang ngumpul twibbon :3",love
pagi juga mbk e yg cantik. cerah seperti surya matahari di pagi hari,joy
mau agak bar bar tapi agak takut juga kak,fear
"masih nggak ngerti sama orang yg suka maen kode-kodean, padahal to the point itu enak banget",love
srs rasa nak main member haha takut nak mintak,fear
sedih kiraiin lemburan ampe malem dibayar ternyata kaga,sad
"aku sudah dewasa, aku sudah kecewa",sad
"biasa nya begitu pang.. atau nunggu buln depan nya lagi buat bisa beli :"") agak miris dengan skincare yg agak mahal.. :(",sad
pagi2 pasti emosi,anger
emang dasar nya pada tolol semua yang komen begitu,anger
"you deserve it! aku suka banget sama karya-karyanya kakak, bagus sekali",love
"sumpah wak malu bgt. niat utk praktek efek deterjen ke ikan, lah ikan nya malah loncat dari wadahnya. gw refleks kaget dong, anjir jadi bahan tertawaan murid mana muridnya yg udah gede2 lagi",fear
bangsat ini siapa yang setel lagu galau pagi pagi,anger
"kek apa ya, gue kalo beli paketan kalo mau keluar jauh/keluar kota aja sksk gue jarang keluar jadi takut sia2:"")",fear
"tiap wtm dan nunggu lta, satu sisi si fmc nya juga dah ganti jadi x013692 gak sabar tapi ya ngeri dan wuaduu",fear
"me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton drakor sepuasnya pake indihome ditemenin jajann, kalo weekend versi kamu apa nih bestiiee",love
iya ya udah cocok huhu sedih sih tapi gapapaa :3,sad
"namun, untukku itu hal tabu dan ga baik untuk di lakukan, apalagi dada itu aurat nya cewek, hal sensitif nya cewek, meskipun masih kecil itu ga bisa di lakukan. kalo dilakukan terus menerus lama2 jadi biasa bagi yang melakukan, dan bakal di bawa sampek dewasa sumpah itu ngeri.",fear
ngeri banget,fear
"ingat banget waktu sd aku suka mikir gini wkwk, sd sampai smp sih mikirnya gini mulu. jadi kangen",love
alhamdulillah kaga jadi malu,joy
"[] takut ga bisa memerankan bapak min yoongi dengan baique, karena yoongi tu kek diem diem gt kan nah gue rada petakilan. sama takut kalo disuruh show off ke ""savage"" an nya tuh gue ga nyampe gitu.",fear
"gua suka banget di organisasi yang sekarang, karena orang2nya kalo ngasih kritik pasti membangun dan penggunaan bahasanya pun dipilih seenak mungkin, kek walaupun halus tp tetep menohok si. tapi bener2 bikin gue strive for prefection",love
wkwkwk lu sih tolol,joy
"udah tau bikin sedih, masih aja dibaca terus",sad
bener. aku paling suka kalo jamurnya dibakar. cuma dibumbuin garem udah enak banget.,love
jadi takut hehe,fear
bneran dia fix keluar? aa sedih,sad
dia punya keinginan besar buat hidup dan bales dendam makanya dia tetep hidup meskipun setengah zombi,neutral
masih bisa menanggapi dengan candaan walaupun dalemnya emosi sih wkwk,anger
"ih sedih bayanginnya, gimanapun suatu hari semuanya pasti mencapai akhir kan ya :(",sad
ini rame banget urang suka ge pas kr bocil wkwkw,joy
"ya tuhan,pengen pacaran tapi takut berujung malah manfaatin anak orang. kan karma ada.",fear
"waktu kecil suka banget ngomongi masa depan ke teman teman, eh udah gede malah suka ngomongin teman. ngakaakk",joy
semangat trus mbull,joy
semangat membacaa,joy
"itu pas workshop school rangers bareng anggota baru, trus pas main game celananya p'nicky robek. gun keliatan kaget gitu, off mah ketawa ngakak",joy
hari ini dapat kabar baik,joy
"lo yg menganggap poligami adalah solusi dari perzinaan. oiya dan ngga semua laki2 mau poligami juga. poligami ngga gampang. banyak orang yg benci poligami karna manusia2 kayak lo. inget ya, tanggung jawab poligami itu berat.",anger
"iya iyaang.. mau reply biasa gw kong tapi gw tag bapak ade,takut nganu nanti",fear
beda banget dah raut muka orang yang suka dikasih jatah ama yang kaga,love
"marv! tiba2 kepikiran, kan hank pym bilang kalo ant man ini walaupun berubah jd ukuran semut, kekuatan nya tetep kayak manusia biasa yaa, berarti pas si scott ini berubah jd raksasa itu kekuatannya seharusnya tetep seukuran manusia dong? tolong jelasin ke aku",neutral
sedih:(,sad
"mak ku ngga suka kalo ak merusak sesuatu , mak ku terkadang lebih sayang ma nct pleasee waktu album universe aja dia nanya nnya mulu kenapa album nya di buang buang",love
demi apapun ini enak bgt fess,joy
"bener lily. malu banget dah.. minim literasi. kirain tuh paling muda, ternyata muda dari kakak. terus kirain tuh ada n-nya, taunya dia nulis kurang huruf n, bukan ada n-nya. malu banget.",fear
"bangsat, lu jg member malik anjim",anger
"tafsir ya... antara kaget dan ngga kaget tapi tetep aja, ngeri boi",fear
"kritik buat faisal bakri, oligarki ini sdh ada sejak orde baru, jgn di framing hanya ada di jaman jokowi saja, judulnya saja sdh tidak jujur",neutral
allah kalo ngasih surprise suka banyak banget jd terkejutt bahagia ahaha,joy
udah biasa kalah dan tersakiti,sad
cuman kayak sedih ajaa. i really hope i could change the destiny.. tapi ya mana bisa.. gue gapunya kekuatan apa apa buat ngubah takdir.,sad
tidak biasa sekali sikapmu bre,neutral
"dlm mengobrol kita gk hrs jd pelawak,,to kita beri pesan bahwa kita bkn lh org yg sangar..",neutral
"tiba2 mimisan, gaktau kenapa penyebabnya dahal baik2 aja. kaget juga, udah lama gak kejadian kek ginian.",fear
"eh bukan deng wkwkw kaget bgt, anjir mana rompi osisnya mirip + belakang gedungnya mirip. pas liat badgenya bukan sekolah gw",fear
"iyaa.. takut banget soalnya fc rpku pake thailand juga:""",fear
"semangat ngerjainnya, have a great day pit!",joy
"emosi juga tgk byk post dr owner yg kematian kucing akibat virus parvo. bkn emosi sebak, emosi nak marah. tolonglah vaksin kucing. dulu aku taktahu juga pntgnya vaksin utk kucing",anger
mu tersingkir di fa cup? jangan bercanda deh kalo ngasih kabar tuh ah,fear
"semoga cepat sembuh pak,, salam untuk keluarga besar. tetap semangat,,",joy
"welcome back denise sedih bgt baca pengumuman dr kamu pagi ini, apalagi liat insta story km yg foto sm member but, walaupun kalian terpisah sekarang, aku akan tetap selalu dukung kalian.",sad
"mimpi pergi bareng ma papuy vespaam, pulkam nek mobil, hft ternyata suka rindu juga",love
"lima menit pun, setidak deras apapun hujan, tatap saja basah; yang kemudian bisa hadirkan sakit apabila kondisi badan tidak fit. tak jauh, mari.a tapak kaki injakan permukaan tanah yang mulai basah akibat rintik, pun tenn masukan tangan ke dalam saku jaketnya,",neutral
lagi suka banget sama foto ini wish me luck,love
"apasi ngentot gajelas. mau kecil, gede juga kalo tuaan gue itu org jadi adek. tolol",anger
"waduh, yg wangi2 bayi sih enak. kaya zwitsal",joy
cinta banget ama kue iniiii sksks,love
pagi juga mbk e yg cantik. cerah seperti surya matahari di pagi hari,joy
"pura"" bukan army dan pura"" biasa aja :) sampe rumah baru teriak"" lalu nangis lalu meletoy i vote as the at the 2022",neutral
"kalah udh biasa , menang kaget",neutral
"sebagai manusia lo harus punya 1 dari 3 aspek ini. kecerdasan, sikap, fisik. biar ada ""tapi""nya. dia kan bego, jelek, tapi sopan banget dia, suka nolongin gw. atau ni anak galak tukang boong, jelek pula tapi dia pinter si nilai gw bagus temenan sama dia. minimal punya 1.",neutral
"yang semangat, cantik",joy
aku dari minggu lalu pengen ke pantai and tempat yang dingin dingin gitu kaya bukit tapi gak kesampaian,sad
"saya suka kucing tapi sedih saya tidak boleh pegang atau pelihara kucing karena punya alergi ( kalau tidak salah suga rl punya alergi sama bulu meong, kan?)",sad
"biasanya yg pink sekarang yg ungu, ternyata ga suka wanginya plis ini kaya bau orang yg aku ga suka banget, sialan ternyata dia pake ini",anger
"suka banget pergi ke suatu tempat,dimana tempat itu hanya aku dan orang asing -lala",love
"jujur shock di bagian bangsatnya sih, biasanya kayaknya drake doang ga ampe bangsat",anger
bangun tdr liat fans mu pada marah marah taunya hadehh,anger
"saya jual sale pisang 8k, ini enak bangett . dom tangerang 5 6,4k terjual",joy
"betul musik nya tradisional jadi kurang dilirik, belum denger aja gimana perfom koto mereka keren parah aaaa iya! suka banget sama chara develop kot",love
hahaha betul sekali aku aja susah kalo udah gak suka sama orang benci nya sampai lama banget,anger
"dari becanda-becandaan, jadi suka-sukaan, jadi sayang-sayangan dan sampai akhirnya saling takut kehilangan. :)",love
"hey km tetep semangat yaa semoga cepet pulih. jgn lupa istirahat yg cukup, eat well & minum vit. speed recovery bestie",joy
wkwkkw bego haha,joy
sedih bgt gk sii,sad
semangat snmptn,joy
gapake nama asli takut teemn rl tau wk,fear
"mau apapun yang aing post di medsos ya berarti aing merasa hidup aing udah cukup , bukan buat alesan saria nginjem duit ka aing dan ga bayar hutang, makin sini kaya makin tolol aja emang orang2",anger
werewolf boy. disitu suka banget sama style boyoung,love
"ya gimana ya gw sebenernya suka ngerasa bersalah kalo dia galau, sedih, ovt dan sebagainya kalo gw tinggal karaokean terus. tapi mau gimana lagi itu kan emang hobi gw",sad
"ya iya lah, masak nggak takut kalau bobroknya dibongkar di pengadilan?",fear
"halo sender, aku avail nih hari ini, aku juga provide nsfw (imagine/dirtytalk) dan bisa req fc. aku ini talkactive dan convobuild, aku suka cerita random dan kasih tmi, aku juga suka ngejokes receh, aku aslinya clingy, suka nyariin kalo ditinggal, lovlang ku pt & qt, suka pukiss.",love
kamu tuh kadang suka ngeselin tapi sering banget bisa bikin aku kangen.,love
nanaananaannanaa:(( cepetan balik okaay? jaga kesehatan!! jangan lupa bahagia dan bersyukur,joy
lebay bgt anjir nangis smpe tersedu sedu kaya diapain org malu anjir,anger
terima kasihh! aku kemarin sempat down banget karena pertama kali jadi komisi orang gitu. aku takut orang gak suka desain ku sampai sempat stress seharian tapi alhamdulillah dia mau nerima terus dijadiin desain baju jualan dia huhu,joy
semangatt walaupun dalam hati berkata bangsat,anger
"kalau abis mandi trus ngaca kadang suka mikirr, gila sih muka gw mirip alien banget :(",sad
yang suka malu-maluin siapa nih? kamu kah?,neutral
