text,label
"dalam hubungan pasti ada tipe wanita yang selalu menanyakan pertanyaan yang sama kepada pasangannya. entah itu ""kamu cinta aku gak?"" atau ""aku cantik gak?"" terus yang lebih ekstrim lagi ""aku gendutan ya?"". aku pribadi lebih suka dibilang cantik, suasana hati langsung goodmood.",love
aku dari minggu lalu pengen ke pantai and tempat yang dingin dingin gitu kaya bukit tapi gak kesampaian,sad
"suka banget sama layoutnya, thank you ya",love
shashin wa zenbu oite kita semua foto kutinggalkan saja,neutral
"di aku ngaruh, pake pas malem mau tidur besoknya udah normal agak mendingan",neutral
"suer thanxxxx bangetttt buah hadiahnya gaes, sayang kalian semua emuahhhh",love
"aku gak kepikiran sampe kesitu ka, soalnya aku buru-buru karna itu wl aku takut keduluan orang",fear
"hello! disini ada isla sama ona yang provide gxg relationship. mereka suka banget pda! karena anaknya juga bucin abis dan seneng pamer kelucuan pacarnya, segalanya deh tentang pacarnya. isla ataupun ona juga orangnya bisa match your energy, convobuild, ”",love
oke saya berangkat sendiri saja,neutral
"titalia , kenapa dia cantik banget yaallah eh bukan cantik si menawan aja gitu, suka banget liat nya kek pramugari , dia juga ramah banget",love
"diam, adalah jawaban terbaik untuk menghadapi orang bodoh!",anger
hujan gini paling enak baca magangverse. sesuai sama alur cerita yekan. mana bulan februari pula latar ceritanya elaahh mas bii kiciww,joy
keren!! temenmu pasti suka banget,love
bila tengah cuti memang ada je yang tak kena. ada saja yang kacau. tak tenang aku.,neutral
jgn gitu dong bang.. jadi sedih neh,sad
sumpah ini keren banget sebutan komputer manusia karena beliau mempunyai kecepatan yang luar biasa dalam melakukan pekerjaannya sebagai analisis data. kuncinya adalah : tetap menjadi diri sendiri,joy
padang enak,joy
"4. saling menjaga juga berlaku untuk menjaga pernikahan, ya jelas tentu saja 5. memastikan istri bahagia, bukan cuma nerimo? kurang tepat, memastikan keluarga bahagia, semua pihak bagahia gk cm istri, tp suami, dan anak",neutral
emang ya kalo udah ragu mending gak usah sekalian,fear
"ada beberapa hal yg patut kita berikan dan tidak, tapi saya kita kadang terlalu bodoh untuk memberikan apa yg kita punya dengan orang yg bahkan kita tidak tahu apakah dia akan menetap atau pergi,",sad
sdh banyak masyarakat yg tau gerak-gerik pembohong penjual dalil si bangsat provokator hh pemecah belah anak bangsa.. mmg polisi hrsnya sgr menjebloskan bui bajingan jnj,anger
renang dari jam 10.30 - jam 2 karena seru bgt sepi + cuaca mendukung (mendung) pulang2 kaget hidung sm pipi merah kena sunburn sad bet,sad
ttp kaget walaupun gak nonton,fear
"3bln setelah nikah ok aja mau dibilang apapun,tp makin kesini bahasa nya benerbener tidak buat enak dan stress sendiri sampe mikir mau kurus dengan cepat tp tidak mungkin,semua itu butuh proses untuk sehat jg.. sedih bangett",sad
biasa aja,neutral
"ya kali ngejar ngejar cinta, ngejar tahajjud aja kadang suka telat",love
gua tebak jaechan duluan yg baper sih karena seoham nya ngasih perhatian 'lebih' gitu kek skshekehjehekehe keliatan banget jaechan nya suka open up apalagi setelah punya instagram,love
"gamau eskrim mau balas dendam sama om jev anjg maap kak esmosi jiwa - gpp, lagi, om jevan shibal..",anger
"jangan selalu katakan ""masih ada waktu"" atau ""nanti saja"". lakukan segera, gunakan waktumu dengan bijak.",neutral
"biasa rotii, atau apa gitu yang ringan""",neutral
"maauu, aku udh sebulan sepi banget :(( spes app prem",sad
tiba2 sedih terus nangis,sad
"ahaha~ kau ini bisa saja. karena tak ada kegiatan, akhirnya aku berkebun saja. jujur, katarina malu.",neutral
mama juga sering dengerin cerita-cerita random gue wkwk kaya keseharian gue apapun itu. suka banget kalau udah curhat sama mamaa and i love her so much,love
"aku pernah, jadi nanti dikasih pertanyaan kamu seorang individualis atau berkelompok jawab iya tidak ragu ragu, gitu doang",neutral
sorry tp kenapa takut eh kalau cert mysj jadi putih? as long kite bertegas dah amik 2 dose. should be fight jela balik kan? even kj ugut mcm tu,neutral
semangat sender,joy
kaget ada kekeyi wkwk,fear
yaallah mika angkasa w kaget gue kira cm ciuman biasa doang anjg di kebun aakghhghg,fear
"[closed plot with ] angin laut yang menerpa tubuhnya terasa dingin, namun tidak melebihi dari apa yang ia biasa hadapi. mantel tebal bagian dari seragam lengkapnya juga membantu menjaga rasa hangat. ia dengar, tempat tujuan mereka tidak akan sedingin ini.",neutral
kayak sedih aja gitu kalo weekend dipake buat kegiatan kantor. ini kapan gue bisa istirahatnya????,sad
rich itu udah lama sekali rich ngehapus sebagian memorinyaa kaah? kek dia benci sekali memori ituu dan dia gamauu inget?,anger
iya kan sedih..,sad
yang suka film india menarik bisa banget mola tv jd pilihan,love
"setuju banget, lama-lama juga agak gimana gitu liat yang suka bilang begitu.",neutral
nonton 1episod saja belum selesai..,neutral
aa suka banget senyum tae disini anwjjsjjw sayang sayang bangett.,love
jd sedih aq,sad
mau nntn biar gk sedih krna di ghosting :),sad
"dulu tiap ada yang kasih berkas talak suka heran kenapa harus pisah padahal masih muda bahkan ada yg sudah beranak, tapi keadaan mental istri atau suami ya mereka sendiri yg tau dan pasti itu sudah yg terbaik buat kedua pihak",sad
minimal 6 bln stlh vaksin kedua baru bisa ke 3..gk papa kok..demamnya biasa koj,neutral
eh iya jujurr takut ketauan,fear
"anjay, semangat kk",joy
mampus pelatih dance gue pasti marah bnyk yg izin,fear
"good pagi pagi on this partly cloudy saturday dipagi ini, happy day off n semoga harimu menyenangkan semangat theaterannya hari ini",joy
emang salah banget kah? kita pacaran kan juga karna suka dan ada rasa sayang,love
"tak perlu kesempurnaan untuk bisa berbahagia, jika kesederhanaan mampu membuatmu menjadi bahagia",neutral
"diingetin google photos, udah lama banget engga ke lulu bsd ya ternyata. pdahal seru banget makanan2nya si yg dulu gasuka olive+humus, jd suka banget",love
"telor dikocok, butter dipanasin di atas teflon, masukin telornya, dorong aja atasnya kagak usah dibalik. jdi yg bawah mateng atasnya agak stengah mateng jdi shiny dan lembut gitu enak dah cobain wkwk",joy
"ngga si kak, tp baru sampe rumah jam 8 pagi kyinya fix ngantuk bgt gak kuat melek td kirain 10 malem gt wkwk mino km benci aku ya",fear
hah bodoh kali kau pantek,anger
aku dah terbayang anak aku. sedih tengok ryan,sad
"izinin suami poligami buat menghindari zina? lol banget, heh mmngnya nabi saya poligami gegara mata keranjang trus sangean? trus ada niatan zina, tpi biar gak zina jdi dinikahin? ngelirik cewek sambil nyebarin ajaran agama gitu? tolol, belajar agama lagi sana",anger
"5/24 wansen gemes bgt beixing ga peka ah, tpi bukan salahnya juga sih, wansen nya begitu, ya wajar wkwk terus itu gao ge malah bikin tambah salah paham cuma buat bpk nya kesal",neutral
"apapun group nya walau aku ga stan mereka, kalo ada yg keluar atau bubar rasa nya sedih bgt",sad
takut kemalingan,fear
mamak santai sejenak.. bocil jalan kaki brg ayahnya,neutral
men's team grup b ngeri kali,fear
"eitss jangan marah marah mom, nanti asi enggak keluar",anger
"gue tuh emg suka gimik, suka bercanda, tp kalo gue lg serius ya tolong ikutin serius lah ky pls baca situasi juga, masa krn gue suka bercanda lu jd suka hidungmu suka, dari ujung rambutmu sampai ujung kakimu semuanya aku suka, malu 3x ku tapi mau, sedih",sad
ora sedih yo.. kyk e we barang wingi upload nif.. wkwkwk,sad
mvs udah nonton kesekian kali dan masih tetep mewek:( recommended buat yg lagi mau nonton yg sedih-sedih!!,sad
"mau kaya gini pas ultah mendatang, tapi takut malah dijadiin bahan bullyan..",fear
iganteng banget ya pacar kamu. tapi percuma kalo matanya masih suka ngeliatin masa lalu,love
ga deng beneran cemas karna pd posting dikit2 kelar sidang kan jd cemas,fear
bersin dikit gw parno pengen swab astaga benci bgt omicron bikin idup ga tenang,anger
"gara-gara f4 thai gw jadi suka dew sama win, mereka tuh ganteng banget skjsjskaksks.",love
di tlp ex bisa biasa aja tapi kalo ketemu jantung saya tidak aman,fear
"sedikit sedih kmren ngga jadi tindakan injeksi tp emng bener kata dokternya, aku dah vakum 3 bulanan, jd kalo langsung injeksi lg nanti kaget malah kmren cuma dikasi obat sama salep gt banyak bener, jadi takut sendiri",fear
begitu juga nggak masalah. sembuh sendiri 'kah? sama sekali didiamkan dan dibawa untuk aktifitas biasa? hati-hati nanti bisa radang. akhir pekan ayuning sudah ada rencana apa?,neutral
a”luar biasa banget :( kadang suka iri sama anak ipa 3 dulu kenapa bisa ambis dan kompak secara bersamaan :( anak kelas gue malah berkelompok mulu kalo apa-apa jadinya males :(,sad
"tbh, gak sedikit kok yang begini. ada case gini kek udah biasa aja gitu haha. maaf maaf",neutral
lebih aneh lagi yg hobi dengerin lagu2 sedih biar bisa sedih,sad
"baru nyadar klo jomblo itu tak selalu berarti sepi, dan pacaran itu tak berarti selalu happy!",neutral
"selamat malam kamu yg ngeselin, ngebetein, yg bikin jengkel, yg suka ilang-ilangan, tp ngangenin, aku sayang kamu mimpi indah ya kamu ;3",love
"udahh, tapi takut kalau dia ngecek2 pakai akun lain. dulu aku priv, aku buka lg krna pengen rep base. ah, jadi ga nyaman banget, masa ginian aja sampai harus priv mulu aku ingin bebas",fear
bahagia adalah kecewa yang sudah lewat..:),sad
bdsm bangun dengan semangat mengkangen,joy
"ya allah baru bangun dapat kabar baik alhamdulillah jimin kamu udah (-) cvd-19 udah boleh pulang juga , banyak"" istirahat ya sayang semoga bisa pulih secepatnya dan bisa nyapa army lagi , i love you jiminie",joy
"aamiin semangat yaa, tim arkeolog juga nihh",joy
ayo lorr.. simak apa saja sih pernyataan presiden terkait perkembangan covid-19.,neutral
aduh bangsat ganteng banget lagi ni orang,anger
"saya suka banget ngedengerin partner saya cerita ataupun nyambat. nanti saya kasih peluk banyakk! kebetulan saya availnya tanggal 18, lumayan dekat lah ya? kalau kamu tertarik, bisa dm ke okay. semoga kita ketemu ya!",love
aa maaf pagi pagi malah marah marah,anger
emm malu banget,fear
"lagi suka banget dengerin lagu memories-nya one piece, apalagi kalo tau artinya",love
"baru mau sedih kenapa close, endingnya bikin emosi. semoga hari lo senin terus",anger
"kalo bapak dulu waktu sekeluarga masih ngerantau, tau banget kalo gw suka pisang ambon. setiap pulang kerja gapernah lupa pasti bawain pisang ambon buat stok bbrp hari, kalo abisan dibeliin lagi. seneng bgt kalo liat gw makan pisang lahap:') sayang bapak",love
kayanya enak bgt deh,joy
"jijik. kamu menjadi pembohong untuk menutupi fakta bahwa kamu ini, selain baperan, juga bodoh. ini adalah perbuatan paling menjijikkan yang dapat dilakukan manusia. ngaku panteis, bohong. ngaku ngikuti astronomi bohong. pembohong huek. ngaku anak ugm/ui?",anger
kaya gimana yaa lo tuh baik emang aslinya baik tapi selalu baik ketika keadaan ga baik baik ajah itu susah dan lo di tuntun bgtu kesempurnaan yang harus dilakuin saat lo jd idol bs bikin lo stress depresi yaa kaya gtu lah tpi giliran emosi lu udh bs sedikit demi sedikit di,anger
"bentar lagi yaa riin :) kalo rumah sepi, langsung pergi",neutral
"morning win win metawin semoga makin banyak solo projek, solo endorsement, series baru dan projek-projek lain yang bikin win bahagia.,",joy
"bener lily. malu banget dah.. minim literasi. kirain tuh paling muda, ternyata muda dari kakak. terus kirain tuh ada n-nya, taunya dia nulis kurang huruf n, bukan ada n-nya. malu banget.",fear
suka banget sama style artnya,love
iya aku liat ini di berita sedih banget bapak e nangis,sad
"happy birthday uri jisungiee semoga panjang umur, sehat selalu, karirnya semakin sukses, dijauhkan dari hal2 buruk, dikelilingi oleh orang2 baik, pokonya jangan lupa bahagia selalu yapp!,__",joy
"sekian. gue sampe detik ini masih suka feel so amazed banget sama jungwon, keren banget dah pokoknya nih anak kalo gue jabarin satu satu bisa jadi manuskrip berharga yang diperebutkan seluruh dunia.",joy
"satu bulan belakangan lumayan sibuk banyak kegiatan di luar rumah.. terus beberapa hari yang lalu asam lambung sempet kambuh udah takut banget bakal drop lagi.. tapi ga disangka, puji tuhan hari ini kondisi aku udah jauh lebih baikkan.. thankyou jesus",joy
gatau harus sedih tapi agak seneng juga..,neutral
klo claimnya independent women aku khawatir si,fear
semangat harinya kak semoga banyak orderan yaa,joy
"setdah salut banget sama sender, aku tak sanggup menjawabnya karena aku di perikanan saja sudah hampir menangis tiap malam pusing tugas + prak haha semangat nder",joy
"plis jgn liat rep gue dulu malu, untung dah di apus",fear
"jujur, paling suka tipe acara bincang2 kek gini, adem tapi tmi bertebaran, ditambah kana juga nyaman banget ngobrol sama bapaknya, sampe bisa plong bicara kalau pekerjaannya numpuk, pdhl biasanya bilang lagi dirumah sibuk ngurus haza",love
still can't help but feel so curious about her face. secantik apa sih kak raline sampe gege gak mau nunjukin fotonya ke orang-orang karena takut pada naksir gitu ya?,fear
"thankyou gale! kamu perhatian banget sama aku, suka sama aku ya?",love
orang priveleged je rasa air evian tu biasa-biasa. tak semahal yang lain.,neutral
"good morning! saya masih avail, tapi regular only if you don't mind. kebetulan side faceclaim saya mark lee. saya orangnya easy going dan flexible, suka banget diajak ngobrol santai. saya juga perhatian dan bucin banget sama pacar. titip carrd saya ya, boleh dibaca-baca dulu.",neutral
ch 125-126 sedih bgt,sad
"kyknya gue mati rasa.. gak deng, bukan mati rasa cuman belum move on aja makanya dibikin baper ga baper baper, awalnya ditinggikan trs skrang dijatuhkanpun ga ngerasa sedih juga",neutral
"salah satu manfaat revenge kill them with kindessâ adalah gaperlu musuhan, ga perlu cape marah marah, ada saatnya mereka see your worth and come to you.",neutral
jangan bikin orang khawatir napa sih julllll,anger
"profesor begini, saya resign dari kampus mendingan, bikin malu almameter, kesel",anger
dah bodoh dah relax nanti sendiri sakit,anger
"bukankah kamu lelah?atau ""ada sesuatu di pikiranmu?"" ""jangan memaksakan dirimu terlalu keras"" ""semua akan baik-baik saja""",neutral
"kdm ahjussi ini tuh ganteng banget walau suka dapet karakter nyebelin, jarang banget ada yang bahas dia disini huhu.",love
masi pagi ni jangan bikin sy emosi,anger
orang bodoh bisa berbahagia dengan kebodohnya,neutral
"gapapa beli skinnya dulu orangnya dateng nanti gapapa, tapi tetep aja sedih banget anjing¼¼ arghhhh mo nangis",sad
"chubby baby suka banget sama episode yg ini. suaranya mix wkwk told ya, if i have a brother like earth no need a bf wkwk",love
me. di padang udah biasa gempa soalnya wqwq,neutral
belum sarapan sih.. ini lagi ujan indomie soto plus telur enak kali ya,neutral
micellar water malah mau buat bersihin kutek tolol bgt mikir ap km otakku yg kcil,sad
marah nih nunaa,anger
"aa makasii, lu juga semangat yaa",joy
"zoo anabul kecil tetangga aku gamau diem, kadang suka tbtb masuk kerumah. kadang suka pup diteras rumah jg, apa karna sering kita kasih makan jadi begitu ya?",fear
ngeri,fear
bingung mo ngtik apa.. but w suka banget sama au nya pokoknya mesti sering update dan semangat yaa! terima kasihh doain aja semoga aku sanggup sampe end,joy
"semalem dah keburu tidur, pagi² nangis bgt kagett, denise udh ngonfirm dia keluar demi apapun sedih bgt aa. tapi semoga jalan pilihan denise baik bagi diaa dan dia bahagia, sukses teruss denisee. tapi aslii kenangan gua ngestan sn jaman ada denise keinget terus jadi kangen...",sad
"tapi gaji guru dan tu honorer masih jauh dari sejahtera, kerja harus penuh bagaimana? suruh pindah saja dari jabar?",neutral
"dok hari ini sendiri ya, perawat gigi nya libur lah pantes kok jm segini masi sepi",neutral
nempel banget kalian .. padahal ngobrol tinggal ngobrol kenapa harus bisik2 segala kan q suka jadinya,love
biasa na nu jiga kieu mah jadi penjahat na jaka sembung ..,neutral
